compound_id,iupac_name,smiles_raw,provenance_file,provenance_sheet,provenance_row,variable,value
21,"N-[1-(2,3-dimethoxyphenyl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",COC1=C(C=CC=C1OC)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,22,EGFR kinase inhibition IC50,>2.00E-5
22,"N-[1-(2,3-dihydro-1-benzofuran-4-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",O1CCC2=C1C=CC=C2C(C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,23,KRAS-SOS1 Interaction,1.77e-07
22,"N-[1-(2,3-dihydro-1-benzofuran-4-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",O1CCC2=C1C=CC=C2C(C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,23,KRAS-Activation by SOS high GTP,2.19e-07
22,"N-[1-(2,3-dihydro-1-benzofuran-4-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",O1CCC2=C1C=CC=C2C(C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,23,KRAS-Activation by SOS no GTP,5.89e-07
22,"N-[1-(2,3-dihydro-1-benzofuran-4-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",O1CCC2=C1C=CC=C2C(C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,23,EGFR kinase inhibition IC50,>2.00E-5
23,"N-[1-(1,3-benzodioxol-5-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",O1COC2=C1C=CC(=C2)C(C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,24,KRAS-SOS1 Interaction,2.72e-06
23,"N-[1-(1,3-benzodioxol-5-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",O1COC2=C1C=CC(=C2)C(C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,24,KRAS-Activation by SOS high GTP,1.85e-06
23,"N-[1-(1,3-benzodioxol-5-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",O1COC2=C1C=CC(=C2)C(C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,24,KRAS-Activation by SOS no GTP,8.62e-06
23,"N-[1-(1,3-benzodioxol-5-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",O1COC2=C1C=CC(=C2)C(C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,24,EGFR kinase inhibition IC50,>2.00E-5
24,"N-[1-(2,3-dihydro-1-benzofuran-5-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",O1CCC2=C1C=CC(=C2)C(C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,25,KRAS-SOS1 Interaction,7.01e-07
24,"N-[1-(2,3-dihydro-1-benzofuran-5-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",O1CCC2=C1C=CC(=C2)C(C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,25,KRAS-Activation by SOS high GTP,1.22e-06
24,"N-[1-(2,3-dihydro-1-benzofuran-5-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",O1CCC2=C1C=CC(=C2)C(C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,25,KRAS-Activation by SOS no GTP,2.45e-06
24,"N-[1-(2,3-dihydro-1-benzofuran-5-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",O1CCC2=C1C=CC(=C2)C(C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,25,EGFR kinase inhibition IC50,>2.00E-5
25,"6,7-dimethoxy-2-methyl-N-[1-(5,6,7,8-tetrahydronaphthalen-2-yl)ethyl]quinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=2CCCCC2C=C1,data/bronze/artifacts/2018_raw.xlsx,Sheet1,26,KRAS-SOS1 Interaction,5.41e-07
25,"6,7-dimethoxy-2-methyl-N-[1-(5,6,7,8-tetrahydronaphthalen-2-yl)ethyl]quinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=2CCCCC2C=C1,data/bronze/artifacts/2018_raw.xlsx,Sheet1,26,KRAS-Activation by SOS high GTP,8.5e-07
25,"6,7-dimethoxy-2-methyl-N-[1-(5,6,7,8-tetrahydronaphthalen-2-yl)ethyl]quinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=2CCCCC2C=C1,data/bronze/artifacts/2018_raw.xlsx,Sheet1,26,KRAS-Activation by SOS no GTP,1.5e-06
25,"6,7-dimethoxy-2-methyl-N-[1-(5,6,7,8-tetrahydronaphthalen-2-yl)ethyl]quinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=2CCCCC2C=C1,data/bronze/artifacts/2018_raw.xlsx,Sheet1,26,EGFR kinase inhibition IC50,>2.00E-5
26,"6,7-dimethoxy-2-methyl-N-[1-(2-methylimidazo[1,2-a]pyridin-3-yl)ethyl]quinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=C(N=C2N1C=CC=C2)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,27,KRAS-SOS1 Interaction,9.55e-06
26,"6,7-dimethoxy-2-methyl-N-[1-(2-methylimidazo[1,2-a]pyridin-3-yl)ethyl]quinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=C(N=C2N1C=CC=C2)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,27,KRAS-Activation by SOS high GTP,0.52
26,"6,7-dimethoxy-2-methyl-N-[1-(2-methylimidazo[1,2-a]pyridin-3-yl)ethyl]quinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=C(N=C2N1C=CC=C2)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,27,KRAS-Activation by SOS no GTP,6.96e-06
26,"6,7-dimethoxy-2-methyl-N-[1-(2-methylimidazo[1,2-a]pyridin-3-yl)ethyl]quinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=C(N=C2N1C=CC=C2)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,27,EGFR kinase inhibition IC50,>2.00E-5
27,"N-[1-(1-benzothiophen-3-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",S1C=C(C2=C1C=CC=C2)C(C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,28,KRAS-SOS1 Interaction,3.68e-07
27,"N-[1-(1-benzothiophen-3-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",S1C=C(C2=C1C=CC=C2)C(C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,28,KRAS-Activation by SOS high GTP,4.02e-07
27,"N-[1-(1-benzothiophen-3-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",S1C=C(C2=C1C=CC=C2)C(C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,28,KRAS-Activation by SOS no GTP,4.98e-07
27,"N-[1-(1-benzothiophen-3-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",S1C=C(C2=C1C=CC=C2)C(C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,28,EGFR kinase inhibition IC50,>2.00E-5
28,"2-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}-1-benzofuran-7-ol",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1OC2=C(C1)C=CC=C2O,data/bronze/artifacts/2018_raw.xlsx,Sheet1,29,KRAS-SOS1 Interaction,0.4
28,"2-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}-1-benzofuran-7-ol",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1OC2=C(C1)C=CC=C2O,data/bronze/artifacts/2018_raw.xlsx,Sheet1,29,KRAS-Activation by SOS high GTP,0.08
28,"2-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}-1-benzofuran-7-ol",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1OC2=C(C1)C=CC=C2O,data/bronze/artifacts/2018_raw.xlsx,Sheet1,29,KRAS-Activation by SOS no GTP,0.46
28,"2-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}-1-benzofuran-7-ol",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1OC2=C(C1)C=CC=C2O,data/bronze/artifacts/2018_raw.xlsx,Sheet1,29,EGFR kinase inhibition IC50,>2.00E-5
29,6-bromo-2-methyl-N-[(1R)-1-phenylethyl]quinazolin-4-amine,BrC=1C=C2C(=NC(=NC2=CC1)C)N[C@H](C)C1=CC=CC=C1,data/bronze/artifacts/2018_raw.xlsx,Sheet1,30,KRAS-SOS1 Interaction,1.02e-05
29,6-bromo-2-methyl-N-[(1R)-1-phenylethyl]quinazolin-4-amine,BrC=1C=C2C(=NC(=NC2=CC1)C)N[C@H](C)C1=CC=CC=C1,data/bronze/artifacts/2018_raw.xlsx,Sheet1,30,KRAS-Activation by SOS high GTP,1.09e-05
29,6-bromo-2-methyl-N-[(1R)-1-phenylethyl]quinazolin-4-amine,BrC=1C=C2C(=NC(=NC2=CC1)C)N[C@H](C)C1=CC=CC=C1,data/bronze/artifacts/2018_raw.xlsx,Sheet1,30,KRAS-Activation by SOS no GTP,0.44
29,6-bromo-2-methyl-N-[(1R)-1-phenylethyl]quinazolin-4-amine,BrC=1C=C2C(=NC(=NC2=CC1)C)N[C@H](C)C1=CC=CC=C1,data/bronze/artifacts/2018_raw.xlsx,Sheet1,30,EGFR kinase inhibition IC50,>2.00E-5
30,6-{[dimethyl(oxido)-lambda6-sulfanylidene]amino}-2-methyl-N-[(1R)-1-phenylethyl]quinazolin-4-amine,CS(=O)(C)=NC=1C=C2C(=NC(=NC2=CC1)C)N[C@H](C)C1=CC=CC=C1,data/bronze/artifacts/2018_raw.xlsx,Sheet1,31,KRAS-SOS1 Interaction,1.34e-06
30,6-{[dimethyl(oxido)-lambda6-sulfanylidene]amino}-2-methyl-N-[(1R)-1-phenylethyl]quinazolin-4-amine,CS(=O)(C)=NC=1C=C2C(=NC(=NC2=CC1)C)N[C@H](C)C1=CC=CC=C1,data/bronze/artifacts/2018_raw.xlsx,Sheet1,31,KRAS-Activation by SOS high GTP,1.1e-06
30,6-{[dimethyl(oxido)-lambda6-sulfanylidene]amino}-2-methyl-N-[(1R)-1-phenylethyl]quinazolin-4-amine,CS(=O)(C)=NC=1C=C2C(=NC(=NC2=CC1)C)N[C@H](C)C1=CC=CC=C1,data/bronze/artifacts/2018_raw.xlsx,Sheet1,31,KRAS-Activation by SOS no GTP,2.91e-06
30,6-{[dimethyl(oxido)-lambda6-sulfanylidene]amino}-2-methyl-N-[(1R)-1-phenylethyl]quinazolin-4-amine,CS(=O)(C)=NC=1C=C2C(=NC(=NC2=CC1)C)N[C@H](C)C1=CC=CC=C1,data/bronze/artifacts/2018_raw.xlsx,Sheet1,31,EGFR kinase inhibition IC50,>2.00E-5
31,6-bromo-N-[(1R)-1-(4-fluorophenyl)ethyl]-2-methylquinazolin-4-amine,BrC=1C=C2C(=NC(=NC2=CC1)C)N[C@H](C)C1=CC=C(C=C1)F,data/bronze/artifacts/2018_raw.xlsx,Sheet1,32,KRAS-SOS1 Interaction,8.59e-06
31,6-bromo-N-[(1R)-1-(4-fluorophenyl)ethyl]-2-methylquinazolin-4-amine,BrC=1C=C2C(=NC(=NC2=CC1)C)N[C@H](C)C1=CC=C(C=C1)F,data/bronze/artifacts/2018_raw.xlsx,Sheet1,32,KRAS-Activation by SOS high GTP,9.51e-06
31,6-bromo-N-[(1R)-1-(4-fluorophenyl)ethyl]-2-methylquinazolin-4-amine,BrC=1C=C2C(=NC(=NC2=CC1)C)N[C@H](C)C1=CC=C(C=C1)F,data/bronze/artifacts/2018_raw.xlsx,Sheet1,32,KRAS-Activation by SOS no GTP,0.49
31,6-bromo-N-[(1R)-1-(4-fluorophenyl)ethyl]-2-methylquinazolin-4-amine,BrC=1C=C2C(=NC(=NC2=CC1)C)N[C@H](C)C1=CC=C(C=C1)F,data/bronze/artifacts/2018_raw.xlsx,Sheet1,32,EGFR kinase inhibition IC50,>2.00E-5
32,6-{[dimethyl(oxido)-lambda6-sulfanylidene]amino}-N-[(1R)-1-(4-fluorophenyl)ethyl]-2-methylquinazolin-4-amine,CS(=O)(C)=NC=1C=C2C(=NC(=NC2=CC1)C)N[C@H](C)C1=CC=C(C=C1)F,data/bronze/artifacts/2018_raw.xlsx,Sheet1,33,KRAS-SOS1 Interaction,1.07e-06
32,6-{[dimethyl(oxido)-lambda6-sulfanylidene]amino}-N-[(1R)-1-(4-fluorophenyl)ethyl]-2-methylquinazolin-4-amine,CS(=O)(C)=NC=1C=C2C(=NC(=NC2=CC1)C)N[C@H](C)C1=CC=C(C=C1)F,data/bronze/artifacts/2018_raw.xlsx,Sheet1,33,KRAS-Activation by SOS high GTP,1.48e-06
32,6-{[dimethyl(oxido)-lambda6-sulfanylidene]amino}-N-[(1R)-1-(4-fluorophenyl)ethyl]-2-methylquinazolin-4-amine,CS(=O)(C)=NC=1C=C2C(=NC(=NC2=CC1)C)N[C@H](C)C1=CC=C(C=C1)F,data/bronze/artifacts/2018_raw.xlsx,Sheet1,33,KRAS-Activation by SOS no GTP,2.59e-06
32,6-{[dimethyl(oxido)-lambda6-sulfanylidene]amino}-N-[(1R)-1-(4-fluorophenyl)ethyl]-2-methylquinazolin-4-amine,CS(=O)(C)=NC=1C=C2C(=NC(=NC2=CC1)C)N[C@H](C)C1=CC=C(C=C1)F,data/bronze/artifacts/2018_raw.xlsx,Sheet1,33,EGFR kinase inhibition IC50,>2.00E-5
33,"6,7-dimethoxy-N-[1-(7-methoxy-1-benzofuran-2-yl)ethyl]-2-methylquinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1OC2=C(C1)C=CC=C2OC,data/bronze/artifacts/2018_raw.xlsx,Sheet1,34,KRAS-SOS1 Interaction,0.53
33,"6,7-dimethoxy-N-[1-(7-methoxy-1-benzofuran-2-yl)ethyl]-2-methylquinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1OC2=C(C1)C=CC=C2OC,data/bronze/artifacts/2018_raw.xlsx,Sheet1,34,KRAS-Activation by SOS high GTP,0.24
33,"6,7-dimethoxy-N-[1-(7-methoxy-1-benzofuran-2-yl)ethyl]-2-methylquinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1OC2=C(C1)C=CC=C2OC,data/bronze/artifacts/2018_raw.xlsx,Sheet1,34,KRAS-Activation by SOS no GTP,0.09
33,"6,7-dimethoxy-N-[1-(7-methoxy-1-benzofuran-2-yl)ethyl]-2-methylquinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1OC2=C(C1)C=CC=C2OC,data/bronze/artifacts/2018_raw.xlsx,Sheet1,34,EGFR kinase inhibition IC50,>2.00E-5
34,"6-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}-2H-1,4-benzoxazin-3(4H)-one",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1C=CC2=C(NC(CO2)=O)C1,data/bronze/artifacts/2018_raw.xlsx,Sheet1,35,KRAS-SOS1 Interaction,4.23e-06
34,"6-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}-2H-1,4-benzoxazin-3(4H)-one",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1C=CC2=C(NC(CO2)=O)C1,data/bronze/artifacts/2018_raw.xlsx,Sheet1,35,KRAS-Activation by SOS high GTP,3.76e-06
34,"6-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}-2H-1,4-benzoxazin-3(4H)-one",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1C=CC2=C(NC(CO2)=O)C1,data/bronze/artifacts/2018_raw.xlsx,Sheet1,35,KRAS-Activation by SOS no GTP,1.68e-05
34,"6-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}-2H-1,4-benzoxazin-3(4H)-one",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1C=CC2=C(NC(CO2)=O)C1,data/bronze/artifacts/2018_raw.xlsx,Sheet1,35,EGFR kinase inhibition IC50,>2.00E-5
35,"6,7-dimethoxy-N-[1-(6-methoxy-2-naphthyl)ethyl]-2-methylquinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC2=CC=C(C=C2C=C1)OC,data/bronze/artifacts/2018_raw.xlsx,Sheet1,36,KRAS-SOS1 Interaction,4.72e-06
35,"6,7-dimethoxy-N-[1-(6-methoxy-2-naphthyl)ethyl]-2-methylquinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC2=CC=C(C=C2C=C1)OC,data/bronze/artifacts/2018_raw.xlsx,Sheet1,36,KRAS-Activation by SOS high GTP,4.78e-06
35,"6,7-dimethoxy-N-[1-(6-methoxy-2-naphthyl)ethyl]-2-methylquinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC2=CC=C(C=C2C=C1)OC,data/bronze/artifacts/2018_raw.xlsx,Sheet1,36,KRAS-Activation by SOS no GTP,0.48
35,"6,7-dimethoxy-N-[1-(6-methoxy-2-naphthyl)ethyl]-2-methylquinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC2=CC=C(C=C2C=C1)OC,data/bronze/artifacts/2018_raw.xlsx,Sheet1,36,EGFR kinase inhibition IC50,>2.00E-5
36,"N-[(1R)-1-(5'-amino-2'-methylbiphenyl-3-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",NC=1C=CC(=C(C1)C1=CC(=CC=C1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,37,KRAS-SOS1 Interaction,5.42e-07
36,"N-[(1R)-1-(5'-amino-2'-methylbiphenyl-3-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",NC=1C=CC(=C(C1)C1=CC(=CC=C1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,37,KRAS-Activation by SOS high GTP,1e-06
36,"N-[(1R)-1-(5'-amino-2'-methylbiphenyl-3-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",NC=1C=CC(=C(C1)C1=CC(=CC=C1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,37,KRAS-Activation by SOS no GTP,6.96e-07
36,"N-[(1R)-1-(5'-amino-2'-methylbiphenyl-3-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",NC=1C=CC(=C(C1)C1=CC(=CC=C1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,37,EGFR kinase inhibition IC50,
37,"6,7-dimethoxy-2-methyl-N-{(1R)-1-[3-(pyrimidin-5-yl)phenyl]ethyl}quinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C1=CC(=CC=C1)C=1C=NC=NC1,data/bronze/artifacts/2018_raw.xlsx,Sheet1,38,KRAS-SOS1 Interaction,1.54e-06
37,"6,7-dimethoxy-2-methyl-N-{(1R)-1-[3-(pyrimidin-5-yl)phenyl]ethyl}quinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C1=CC(=CC=C1)C=1C=NC=NC1,data/bronze/artifacts/2018_raw.xlsx,Sheet1,38,KRAS-Activation by SOS high GTP,1.85e-06
37,"6,7-dimethoxy-2-methyl-N-{(1R)-1-[3-(pyrimidin-5-yl)phenyl]ethyl}quinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C1=CC(=CC=C1)C=1C=NC=NC1,data/bronze/artifacts/2018_raw.xlsx,Sheet1,38,KRAS-Activation by SOS no GTP,2.69e-06
37,"6,7-dimethoxy-2-methyl-N-{(1R)-1-[3-(pyrimidin-5-yl)phenyl]ethyl}quinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C1=CC(=CC=C1)C=1C=NC=NC1,data/bronze/artifacts/2018_raw.xlsx,Sheet1,38,EGFR kinase inhibition IC50,
38,"N-{(1R)-1-[3'-(cyclopropylmethoxy)biphenyl-3-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",C1(CC1)COC=1C=C(C=CC1)C1=CC(=CC=C1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,39,KRAS-SOS1 Interaction,
38,"N-{(1R)-1-[3'-(cyclopropylmethoxy)biphenyl-3-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",C1(CC1)COC=1C=C(C=CC1)C1=CC(=CC=C1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,39,KRAS-Activation by SOS high GTP,
38,"N-{(1R)-1-[3'-(cyclopropylmethoxy)biphenyl-3-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",C1(CC1)COC=1C=C(C=CC1)C1=CC(=CC=C1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,39,KRAS-Activation by SOS no GTP,
38,"N-{(1R)-1-[3'-(cyclopropylmethoxy)biphenyl-3-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",C1(CC1)COC=1C=C(C=CC1)C1=CC(=CC=C1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,39,EGFR kinase inhibition IC50,
39,"N-{(1R)-1-[3-(isoquinolin-5-yl)phenyl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",C1=NC=CC2=C(C=CC=C12)C=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,40,KRAS-SOS1 Interaction,1.46e-06
39,"N-{(1R)-1-[3-(isoquinolin-5-yl)phenyl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",C1=NC=CC2=C(C=CC=C12)C=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,40,KRAS-Activation by SOS high GTP,1.83e-06
39,"N-{(1R)-1-[3-(isoquinolin-5-yl)phenyl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",C1=NC=CC2=C(C=CC=C12)C=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,40,KRAS-Activation by SOS no GTP,3.05e-06
39,"N-{(1R)-1-[3-(isoquinolin-5-yl)phenyl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",C1=NC=CC2=C(C=CC=C12)C=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,40,EGFR kinase inhibition IC50,
40,"N-[(1R)-1-(2'-chloro-6'-fluoro-3'-methylbiphenyl-3-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",ClC1=C(C(=CC=C1C)F)C1=CC(=CC=C1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,41,KRAS-SOS1 Interaction,3.85e-06
40,"N-[(1R)-1-(2'-chloro-6'-fluoro-3'-methylbiphenyl-3-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",ClC1=C(C(=CC=C1C)F)C1=CC(=CC=C1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,41,KRAS-Activation by SOS high GTP,1.75e-06
40,"N-[(1R)-1-(2'-chloro-6'-fluoro-3'-methylbiphenyl-3-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",ClC1=C(C(=CC=C1C)F)C1=CC(=CC=C1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,41,KRAS-Activation by SOS no GTP,4.55e-06
40,"N-[(1R)-1-(2'-chloro-6'-fluoro-3'-methylbiphenyl-3-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",ClC1=C(C(=CC=C1C)F)C1=CC(=CC=C1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,41,EGFR kinase inhibition IC50,
41,"6,7-dimethoxy-2-methyl-N-{(1R)-1-[3-(5-methylpyridin-3-yl)phenyl]ethyl}quinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C1=CC(=CC=C1)C=1C=NC=C(C1)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,42,KRAS-SOS1 Interaction,9.72e-07
41,"6,7-dimethoxy-2-methyl-N-{(1R)-1-[3-(5-methylpyridin-3-yl)phenyl]ethyl}quinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C1=CC(=CC=C1)C=1C=NC=C(C1)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,42,KRAS-Activation by SOS high GTP,1.4e-06
41,"6,7-dimethoxy-2-methyl-N-{(1R)-1-[3-(5-methylpyridin-3-yl)phenyl]ethyl}quinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C1=CC(=CC=C1)C=1C=NC=C(C1)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,42,KRAS-Activation by SOS no GTP,1.87e-06
