compound_id,target_id,assay_id,qualifier,value_std,unit_std,year,qc_pass,provenance_file,provenance_sheet,provenance_row,smiles_raw
Example 655,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,358,
Example 655,prmt5,prmt5.enzyme.ki.B,=,4.0,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,358,
Example 656,cell:HCT116.WT,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,359,
Example 656,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,359,
Example 656,prmt5,prmt5.enzyme.ki.B,=,5.28,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,359,
Example 657,cell:HCT116.WT,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,360,
Example 657,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,360,
Example 657,prmt5,prmt5.enzyme.ki.B,=,5.34,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,360,
Example 658,cell:HCT116.MTAP-null,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,361,
Example 658,cell:HCT116.WT,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,361,
Example 658,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,361,
Example 658,prmt5,prmt5.enzyme.ki.B,=,12.6,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,361,
Example 659,cell:HCT116.WT,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,362,
Example 659,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,362,
Example 659,prmt5,prmt5.enzyme.ki.B,=,4.33,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,362,
Example 660,cell:HCT116.WT,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,363,
Example 660,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,363,
Example 660,prmt5,prmt5.enzyme.ki.B,=,7.14,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,363,
Example 661,cell:HCT116.WT,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,364,
Example 661,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,364,
Example 661,prmt5,prmt5.enzyme.ki.B,=,1.81,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,364,
Example 662,cell:HCT116.WT,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,365,
Example 662,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,365,
Example 662,prmt5,prmt5.enzyme.ki.B,=,3.58,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,365,
Example 663,cell:HCT116.WT,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,366,
Example 663,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,366,
Example 663,prmt5,prmt5.enzyme.ki.B,=,1.7,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,366,
Example 664,cell:HCT116.WT,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,367,
Example 664,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,367,
Example 664,prmt5,prmt5.enzyme.ki.B,=,9.1,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,367,
Example 665,cell:HCT116.WT,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,368,
Example 665,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,368,
Example 665,prmt5,prmt5.enzyme.ki.B,=,9.17,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,368,
Example 666,cell:HCT116.WT,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,369,
Example 666,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,369,
Example 666,prmt5,prmt5.enzyme.ki.B,=,3.93,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,369,
Example 667,cell:HCT116.WT,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,370,
Example 667,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,370,
Example 667,prmt5,prmt5.enzyme.ki.B,=,3.9,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,370,
Example 668,cell:HCT116.WT,cell.proliferation.ic50,>,1.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,371,
Example 668,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,371,
Example 668,prmt5,prmt5.enzyme.ki.B,=,4.69,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,371,
Example 669,cell:HCT116.WT,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,372,
Example 669,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,372,
Example 669,prmt5,prmt5.enzyme.ki.B,=,8.5,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,372,
Example 670,cell:HCT116.WT,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,373,
Example 670,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,373,
Example 670,prmt5,prmt5.enzyme.ki.B,=,5.15,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,373,
Example 671,cell:HCT116.WT,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,374,
Example 671,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,374,
Example 671,prmt5,prmt5.enzyme.ki.B,=,6.82,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,374,
Example 672,cell:HCT116.WT,cell.proliferation.ic50,>,1.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,375,
Example 672,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,375,
Example 672,prmt5,prmt5.enzyme.ki.B,=,5.56,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,375,
Example 673,cell:HCT116.WT,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,376,
Example 673,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,376,
Example 673,prmt5,prmt5.enzyme.ki.B,=,5.32,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,376,
Example 674,cell:HCT116.WT,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,377,
Example 674,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,377,
Example 674,prmt5,prmt5.enzyme.ki.B,=,15.3,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,377,
Example 675,cell:HCT116.WT,cell.proliferation.ic50,>,1.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,378,
Example 675,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,378,
Example 675,prmt5,prmt5.enzyme.ki.B,=,5.0,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,378,
Example 676,cell:HCT116.WT,cell.proliferation.ic50,>,1.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,379,
Example 676,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,379,
Example 676,prmt5,prmt5.enzyme.ki.B,=,3.88,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,379,
Example 677,cell:HCT116.WT,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,380,
Example 677,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,380,
Example 677,prmt5,prmt5.enzyme.ki.B,=,9.37,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,380,
Example 678,cell:HCT116.WT,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,381,
Example 678,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,381,
Example 678,prmt5,prmt5.enzyme.ki.B,=,5.57,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,381,
Example 679,cell:HCT116.MTAP-null,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,382,
Example 679,cell:HCT116.WT,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,382,
Example 679,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,382,
Example 679,prmt5,prmt5.enzyme.ki.B,=,36.8,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,382,
Example 680,cell:HCT116.WT,cell.proliferation.ic50,=,7.7,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,383,
Example 680,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,383,
Example 680,prmt5,prmt5.enzyme.ki.B,=,1.76,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,383,
Example 681,cell:HCT116.WT,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,384,
Example 681,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,384,
Example 681,prmt5,prmt5.enzyme.ki.B,=,4.87,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,384,
Example 682,cell:HCT116.MTAP-null,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,385,
Example 682,cell:HCT116.WT,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,385,
Example 682,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,385,
Example 682,prmt5,prmt5.enzyme.ki.B,=,23.0,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,385,
Example 683,cell:HCT116.WT,cell.proliferation.ic50,>,1.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,386,
Example 683,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,386,
Example 683,prmt5,prmt5.enzyme.ki.B,=,4.29,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,386,
Example 684,cell:HCT116.WT,cell.proliferation.ic50,>,1.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,387,
Example 684,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,387,
Example 684,prmt5,prmt5.enzyme.ki.B,=,2.29,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,387,
Example 685,cell:HCT116.WT,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,388,
Example 685,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,388,
Example 685,prmt5,prmt5.enzyme.ki.B,=,1.22,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,388,
Example 686,cell:HCT116.WT,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,389,
Example 686,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,389,
Example 686,prmt5,prmt5.enzyme.ki.B,=,5.12,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,389,
Example 687,cell:HCT116.WT,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,390,
Example 687,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,390,
Example 687,prmt5,prmt5.enzyme.ki.B,=,1.56,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,390,
Example 688,cell:HCT116.WT,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,391,
Example 688,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,391,
Example 688,prmt5,prmt5.enzyme.ki.B,=,1.41,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,391,
Example 689,cell:HCT116.WT,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,392,
Example 689,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,392,
Example 689,prmt5,prmt5.enzyme.ki.B,=,2.94,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,392,
Example 690,cell:HCT116.WT,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,393,
Example 690,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,393,
Example 690,prmt5,prmt5.enzyme.ki.B,=,1.68,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,393,
Example 691,cell:HCT116.WT,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,394,
Example 691,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,394,
Example 691,prmt5,prmt5.enzyme.ki.B,=,3.51,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,394,
Example 692,cell:HCT116.MTAP-null,cell.proliferation.ic50,>,1.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,395,
Example 692,cell:HCT116.WT,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,395,
Example 692,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,395,
Example 692,prmt5,prmt5.enzyme.ki.B,=,1.0,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,395,
Example 693,cell:HCT116.WT,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,396,
Example 693,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,396,
Example 693,prmt5,prmt5.enzyme.ki.B,=,6.14,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,396,
Example 694,cell:HCT116.WT,cell.proliferation.ic50,=,8.6,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,397,
Example 694,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,397,
Example 694,prmt5,prmt5.enzyme.ki.B,=,5.62,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,397,
Example 695,cell:HCT116.WT,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,398,
Example 695,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,398,
Example 695,prmt5,prmt5.enzyme.ki.B,=,6.3,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,398,
Example 696,cell:HCT116.WT,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,399,
Example 696,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,399,
Example 696,prmt5,prmt5.enzyme.ki.B,=,2.19,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,399,
Example 697,cell:HCT116.MTAP-null,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,400,
Example 697,cell:HCT116.WT,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,400,
Example 697,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,400,
Example 697,prmt5,prmt5.enzyme.ki.B,=,36.5,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,400,
Example 698,cell:HCT116.MTAP-null,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,401,
Example 698,cell:HCT116.WT,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,401,
Example 698,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,401,
Example 698,prmt5,prmt5.enzyme.ki.B,=,36.4,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,401,
Example 699,cell:HCT116.WT,cell.proliferation.ic50,>,1.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,402,
Example 699,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,402,
Example 699,prmt5,prmt5.enzyme.ki.B,=,3.86,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,402,
Example 700,cell:HCT116.MTAP-null,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,403,
Example 700,cell:HCT116.WT,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,403,
Example 700,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,403,
Example 700,prmt5,prmt5.enzyme.ki.B,=,38.1,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,403,
Example 701,cell:HCT116.MTAP-null,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,404,
Example 701,cell:HCT116.WT,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,404,
Example 701,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,404,
Example 701,prmt5,prmt5.enzyme.ki.B,=,37.2,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,404,
Example 702,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,405,
Example 702,prmt5,prmt5.enzyme.ki.B,=,5.12,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,405,
Example 703,cell:HCT116.WT,cell.proliferation.ic50,=,2.3,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,406,
Example 703,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,406,
Example 703,prmt5,prmt5.enzyme.ki.B,=,5.62,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,406,
Example 704,cell:HCT116.WT,cell.proliferation.ic50,>,1.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,407,
Example 704,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,407,
Example 704,prmt5,prmt5.enzyme.ki.B,=,25.1,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,407,
Example 705,cell:HCT116.WT,cell.proliferation.ic50,>,1.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,408,
Example 705,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,408,
Example 705,prmt5,prmt5.enzyme.ki.B,=,9.63,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,408,
Example 706,cell:HCT116.MTAP-null,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,409,
Example 706,cell:HCT116.WT,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,409,
Example 706,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,409,
Example 706,prmt5,prmt5.enzyme.ki.B,=,31.0,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,409,
Example 708,cell:HCT116.WT,cell.proliferation.ic50,>,1.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,410,
Example 708,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,410,
Example 708,prmt5,prmt5.enzyme.ki.B,=,2.79,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,410,
Example 709,cell:HCT116.WT,cell.proliferation.ic50,=,1.43,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,411,
Example 709,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,411,
Example 709,prmt5,prmt5.enzyme.ki.B,=,2.97,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,411,
Example 710,cell:HCT116.WT,cell.proliferation.ic50,=,1.14,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,412,
Example 710,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,412,
Example 710,prmt5,prmt5.enzyme.ki.B,=,4.13,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,412,
Example 711,cell:HCT116.WT,cell.proliferation.ic50,=,9.78,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,413,
Example 711,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,413,
Example 711,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,413,
Example 724,cell:HCT116.WT,cell.proliferation.ic50,>,1.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,414,
Example 724,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,414,
Example 724,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,414,
Example 725,cell:HCT116.WT,cell.proliferation.ic50,>,1.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,415,
Example 725,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,415,
Example 725,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,415,
Example 726,cell:HCT116.WT,cell.proliferation.ic50,>,1.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,416,
Example 726,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,416,
Example 726,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,416,
Example 727,cell:HCT116.WT,cell.proliferation.ic50,>,1.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,417,
Example 727,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,417,
Example 727,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,417,
Example 728,cell:HCT116.WT,cell.proliferation.ic50,=,6.81,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,418,
Example 728,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,418,
Example 728,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,418,
Example 729,cell:HCT116.WT,cell.proliferation.ic50,=,6.902,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,419,
Example 729,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,419,
Example 729,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,419,
Example 730,cell:HCT116.WT,cell.proliferation.ic50,=,8.46,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,420,
Example 730,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,420,
Example 730,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,420,
Example 731,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,421,
Example 731,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,421,
Example 732,cell:HCT116.WT,cell.proliferation.ic50,>,10.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,422,
Example 732,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,422,
Example 732,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,422,
Example 733,cell:HCT116.WT,cell.proliferation.ic50,>,10.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,423,
Example 733,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,423,
Example 733,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,423,
Example 734,cell:HCT116.WT,cell.proliferation.ic50,>,10.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,424,
