compound_id,smiles_raw,iupac_name,provenance_file,provenance_sheet,provenance_row
337,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C1=CC(=CC=C1)C1=CC=NN1,"6,7-dimethoxy-2-methyl-N-{(1R)-1-[3-(1H-pyrazol-5-yl)phenyl]ethyl}quinazolin-4-amine",data/bronze/artifacts/2018_raw.xlsx,Sheet1,338
338,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C1=CC(=CC=C1)C=1C=NN(C1)C,"6,7-dimethoxy-2-methyl-N-{(1R)-1-[3-(1-methyl-1H-pyrazol-4-yl)phenyl]ethyl}quinazolin-4-amine",data/bronze/artifacts/2018_raw.xlsx,Sheet1,339
339,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C1=CC(=CC=C1)C1=CC=NN1C,"6,7-dimethoxy-2-methyl-N-{(1R)-1-[3-(1-methyl-1H-pyrazol-5-yl)phenyl]ethyl}quinazolin-4-amine",data/bronze/artifacts/2018_raw.xlsx,Sheet1,340
340,N1(C=NC=C1)C=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,"N-{(1R)-1-[3-(1H-imidazol-1-yl)phenyl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",data/bronze/artifacts/2018_raw.xlsx,Sheet1,341
341,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C1=CC(=CC=C1)N1N=CC=C1,"6,7-dimethoxy-2-methyl-N-{(1R)-1-[3-(1H-pyrazol-1-yl)phenyl]ethyl}quinazolin-4-amine",data/bronze/artifacts/2018_raw.xlsx,Sheet1,342
342,N1C=NC(=C1)C=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,"N-{(1R)-1-[3-(1H-imidazol-4-yl)phenyl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",data/bronze/artifacts/2018_raw.xlsx,Sheet1,343
343,C(C1=CC=CC=C1)OC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C1=CC(=CC=C1)Br,6-(benzyloxy)-N-[(1R)-1-(3-bromophenyl)ethyl]-7-methoxy-2-methylquinazolin-4-amine,data/bronze/artifacts/2018_raw.xlsx,Sheet1,344
344,C(C1=CC=CC=C1)OC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C1=CC(=CC=C1)C=1C=NNC1,6-(benzyloxy)-7-methoxy-2-methyl-N-{(1R)-1-[3-(1H-pyrazol-4-yl)phenyl]ethyl}quinazolin-4-amine,data/bronze/artifacts/2018_raw.xlsx,Sheet1,345
345,COC1=C(C=C2C(=NC(=NC2=C1)C)N[C@H](C)C1=CC(=CC=C1)C=1C=NNC1)O,7-methoxy-2-methyl-4-({(1R)-1-[3-(1H-pyrazol-4-yl)phenyl]ethyl}amino)quinazolin-6-ol,data/bronze/artifacts/2018_raw.xlsx,Sheet1,346
346,C1(CC1)COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C1=CC(=CC=C1)C=1C=NNC1,6-(cyclopropylmethoxy)-7-methoxy-2-methyl-N-{(1R)-1-[3-(1H-pyrazol-4-yl)phenyl]ethyl}quinazolin-4-amine,data/bronze/artifacts/2018_raw.xlsx,Sheet1,347
347,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC=CC1,"6,7-dimethoxy-2-methyl-N-[1-(thiophen-2-yl)ethyl]quinazolin-4-amine",data/bronze/artifacts/2018_raw.xlsx,Sheet1,348
348,COC1=C(C=C2C(=NC(=NC2=C1)C)N[C@H](C)C1=CC(=CC=C1)C=1C=NNC1)OCCOC,7-methoxy-6-(2-methoxyethoxy)-2-methyl-N-{(1R)-1-[3-(1H-pyrazol-4-yl)phenyl]ethyl}quinazolin-4-amine,data/bronze/artifacts/2018_raw.xlsx,Sheet1,349
349,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(C=CC=C1)[C@@H](CC)O,"(1R)-1-[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)phenyl]propan-1-ol",data/bronze/artifacts/2018_raw.xlsx,Sheet1,350
350,C(CCC)OC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C1=CC(=CC=C1)C=1C=NNC1,6-butoxy-7-methoxy-2-methyl-N-{(1R)-1-[3-(1H-pyrazol-4-yl)phenyl]ethyl}quinazolin-4-amine,data/bronze/artifacts/2018_raw.xlsx,Sheet1,351
351,COC1=C(C=C2C(=NC(=NC2=C1)C)N[C@H](C)C1=CC(=CC=C1)C=1C=NNC1)OCCC(C)C,7-methoxy-2-methyl-6-(3-methylbutoxy)-N-{(1R)-1-[3-(1H-pyrazol-4-yl)phenyl]ethyl}quinazolin-4-amine,data/bronze/artifacts/2018_raw.xlsx,Sheet1,352
352,C(C)(C)(C)OC(NCCC1=C(C=CC=C1)C=1SC(=CC1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)=O,"tert-butyl{2-[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)phenyl]ethyl}carbamate",data/bronze/artifacts/2018_raw.xlsx,Sheet1,353
353,COC1=C(C=C2C(=NC(=NC2=C1)C)N[C@H](C)C1=CC(=CC=C1)C=1C=NNC1)OC(C)C,7-methoxy-2-methyl-6-(propan-2-yloxy)-N-{(1R)-1-[3-(1H-pyrazol-4-yl)phenyl]ethyl}quinazolin-4-amine,data/bronze/artifacts/2018_raw.xlsx,Sheet1,354
354,COC1=C(C=C2C(=NC(=NC2=C1)C)N[C@H](C)C1=CC(=CC=C1)C=1C=NNC1)OCC1COC1,7-methoxy-2-methyl-6-(oxetan-3-ylmethoxy)-N-{(1R)-1-[3-(1H-pyrazol-4-yl)phenyl]ethyl}quinazolin-4-amine,data/bronze/artifacts/2018_raw.xlsx,Sheet1,355
355,C(C)OC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C1=CC(=CC=C1)C=1C=NNC1,6-ethoxy-7-methoxy-2-methyl-N-{(1R)-1-[3-(1H-pyrazol-4-yl)phenyl]ethyl}quinazolin-4-amine,data/bronze/artifacts/2018_raw.xlsx,Sheet1,356
356,C(C)OC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C1=CC(=CC=C1)C=1C=NN(C1)CC,6-ethoxy-N-{(1R)-1-[3-(1-ethyl-1H-pyrazol-4-yl)phenyl]ethyl}-7-methoxy-2-methylquinazolin-4-amine,data/bronze/artifacts/2018_raw.xlsx,Sheet1,357
357,NCCC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,"N-[1-{5-[2-(2-aminoethyl)phenyl]thiophen-2-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",data/bronze/artifacts/2018_raw.xlsx,Sheet1,358
358,C(C)(C)(C)OC(NC(C)C1=C(C=CC=C1)C=1SC(=CC1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)=O,"tert-butyl{1-[2-(5-(1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)phenyl]ethyl}carbamate",data/bronze/artifacts/2018_raw.xlsx,Sheet1,359
359,NC(C)C1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,"N-[1-(5-{2-[1-aminoethyl]phenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",data/bronze/artifacts/2018_raw.xlsx,Sheet1,360
360,NC(C)C1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,"N-[1-(5-{2-[1-aminoethyl]phenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",data/bronze/artifacts/2018_raw.xlsx,Sheet1,361
361,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=C(C=CC=C1)C=1C=NNC1,"6,7-dimethoxy-2-methyl-N-[1-{5-[2-(1H-pyrazol-4-yl)phenyl]thiophen-2-yl}ethyl]quinazolin-4-amine",data/bronze/artifacts/2018_raw.xlsx,Sheet1,362
362,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=C(C=CC=C1)CNC1=CC=CC=C1,"6,7-dimethoxy-2-methyl-N-[1-(5-(2-[(phenylamino)methyl]phenyl}thiophen-2-yl)ethyl]quinazolin-4-amine",data/bronze/artifacts/2018_raw.xlsx,Sheet1,363
363,BrC=1C=C2C(=NC(=NC2=CC1)C)N[C@H](C)C1=CC(=CC=C1)Cl,6-bromo-N-[(1R)-1-(3-chlorophenyl)ethyl]-2-methylquinazolin-4-amine,data/bronze/artifacts/2018_raw.xlsx,Sheet1,364
364,C1(CCCC1)NCC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,"N-[1-(5-(2-[(cyclopentylamino)methyl]phenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",data/bronze/artifacts/2018_raw.xlsx,Sheet1,365
365,C(C1=CC=CC=C1)NCC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,"N-[1-(5-(2-[(benzylamino)methyl]phenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",data/bronze/artifacts/2018_raw.xlsx,Sheet1,366
366,C(CCC)NCC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,"N-[1-(5-(2-[(butylamino)methyl]phenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",data/bronze/artifacts/2018_raw.xlsx,Sheet1,367
367,C(C)NCC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,"N-[1-(5-(2-[(ethylamino)methyl]phenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",data/bronze/artifacts/2018_raw.xlsx,Sheet1,368
368,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=C(C=CC=C1)C1=NN=NN1,"6,7-dimethoxy-2-methyl-N-[1-{5-[2-(1H-tetrazol-5-yl)phenyl]thiophen-2-yl}ethyl]quinazolin-4-amine",data/bronze/artifacts/2018_raw.xlsx,Sheet1,369
369,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=C(C=CC=C1)CNCCOC,"6,7-dimethoxy-N-{1-[5-(2-{[(2-methoxyethyl)amino]methyl}phenyl)thiophen-2-yl]ethyl}-2-methylquinazolin-4-amine",data/bronze/artifacts/2018_raw.xlsx,Sheet1,370
370,C1(CC1)NCC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,"N-[1-(5-{2-[(cyclopropylamino)methyl]phenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",data/bronze/artifacts/2018_raw.xlsx,Sheet1,371
371,COC(=O)C=1C=C2C(=NC(=NC2=CC1)C)N[C@H](C)C1=CC(=CC=C1)Cl,methyl4-{[(1R)-1-(3-chlorophenyl)ethyl]amino}-2-methylquinazoline-6-carboxylate,data/bronze/artifacts/2018_raw.xlsx,Sheet1,372
372,ClC=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC2=CC=C(C=C12)C(=O)O)C,4-{[(1R)-1-(3-chlorophenyl)ethyl]amino}-2-methylquinazoline-6-carboxylicacid,data/bronze/artifacts/2018_raw.xlsx,Sheet1,373
373,ClC=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC2=CC=C(C=C12)CO)C,(4-{[(1R)-1-(3-chlorophenyl)ethyl]amino}-2-methylquinazolin-6-yl)methanol,data/bronze/artifacts/2018_raw.xlsx,Sheet1,374
374,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(C=CC=C1)C(O)C1=CC=CC=C1,"[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)phenyl](phenyl)methanol",data/bronze/artifacts/2018_raw.xlsx,Sheet1,375
375,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(C=CC=C1)C(CCC1=CC=CC=C1)O,"1-[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)phenyl]-3-phenylpropan-1-ol",data/bronze/artifacts/2018_raw.xlsx,Sheet1,376
376,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(C=CC=C1)C(CC1=CC=CC=C1)O,"1-[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)phenyl]-2-phenylethanol",data/bronze/artifacts/2018_raw.xlsx,Sheet1,377
377,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(C=CC=C1)C(CCCC)O,"1-[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)phenyl]pentan-1-ol",data/bronze/artifacts/2018_raw.xlsx,Sheet1,378
378,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(C=CC=C1)C(C#C)O,"1-[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)phenyl]prop-2-yn-1-ol",data/bronze/artifacts/2018_raw.xlsx,Sheet1,379
379,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(C=CC=C1)C(C(C)C)O,"1-[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)phenyl]-2-methylpropan-1-ol",data/bronze/artifacts/2018_raw.xlsx,Sheet1,380
380,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(C=CC=C1)C(C(F)(F)F)O,"1-[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)phenyl]-2,2,2-trifluoroethanol",data/bronze/artifacts/2018_raw.xlsx,Sheet1,381
381,N1=C2N(C(=C1)C1=C(C=C(S1)C(C)NC1=NC(=NC3=CC(=C(C=C13)OC)OC)C)C)CCC2,"N-{1-[5-(6,7-dihydro-5H-pyrrolo[1,2-a]imidazol-3-yl)-4-methylthiophen-2-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",data/bronze/artifacts/2018_raw.xlsx,Sheet1,382
382,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(CNC(CO)=O)C=C(C=C1)F,"N-[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)-5-fluorobenzyl]-2-hydroxyacetamide",data/bronze/artifacts/2018_raw.xlsx,Sheet1,383
383,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(CNC(COC)=O)C=C(C=C1)F,"N-[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)-5-fluorobenzyl]-2-methoxyacetamide",data/bronze/artifacts/2018_raw.xlsx,Sheet1,384
384,BrC1=CC(=C(C=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)CN(C)C,"N-(1-(5-(4-bromo-2-((dimethylamino)methyl)phenyl)thiophen-2-yl)ethyl)-6,7-dimethoxy-2-methylquinazolin-4-amine",data/bronze/artifacts/2018_raw.xlsx,Sheet1,385
385,CN(C)CC1=C(C=CC(=C1)C(F)(F)F)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,"thiophen-2-yl)ethyl)-6,7-dimethoxy-2-methylquinazolin-4-amine",data/bronze/artifacts/2018_raw.xlsx,Sheet1,386
386,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=C(C=C(C=C1)C(F)(F)F)C,"6,7-dimethoxy-2-methyl-N-(1-{5-[2-methyl-4-(trifluoromethyl)phenyl]-2-thienyl}ethyl)quinazolin-4-amine",data/bronze/artifacts/2018_raw.xlsx,Sheet1,387
387,C(C)(C)(C)OC(NCC1=C(C=C(C=C1)Cl)C=1SC(=CC1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)=O,"tert-butyl[4-chloro-2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)benzyl]carbamate",data/bronze/artifacts/2018_raw.xlsx,Sheet1,388
388,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=C(C=CC1)C1=CC(=NC=C1)O,"4-(3-{(1R)-1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}phenyl)pyridin-2-ol",data/bronze/artifacts/2018_raw.xlsx,Sheet1,389
389,C(C1=CC=CC=C1)OC=1C=C(C=CC1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,"N-{1-[3-(benzyloxy)phenyl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",data/bronze/artifacts/2018_raw.xlsx,Sheet1,390
390,CN(C)CC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,"N-[1-(5-{2-[(dimethylamino)methyl]phenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine,enantiomer1",data/bronze/artifacts/2018_raw.xlsx,Sheet1,391
391,CN(C)CC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,"N-[1-(5-{2-[(dimethylamino)methyl]phenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine,enantiomer2",data/bronze/artifacts/2018_raw.xlsx,Sheet1,392
392,ClC=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC2=CC=C(C=C12)C(C)(C)O)C,2-(4-{[(1R)-1-(3-chlorophenyl)ethyl]amino}-2-methylquinazolin-6-yl)propan-2-ol,data/bronze/artifacts/2018_raw.xlsx,Sheet1,393
393,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=C(C=CC1)C1=C(C=CC=C1)CC(=O)N,"2-(3'-{(1R)-1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}biphenyl-2-yl)acetamide",data/bronze/artifacts/2018_raw.xlsx,Sheet1,394
394,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(C=CC=C1)CC(=O)N,"2-(2-(5-(1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)phenyl]acetamide",data/bronze/artifacts/2018_raw.xlsx,Sheet1,395
395,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C=1C=CC(=NC1)O,"5-(5-(1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)pyridin-2-ol",data/bronze/artifacts/2018_raw.xlsx,Sheet1,396
396,ClC=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC2=C(C=C(C=C12)OC)C)C,"N-[(1R)-1-(3-chlorophenyl)ethyl]-6-methoxy-2,8-dimethylquinazolin-4-amine",data/bronze/artifacts/2018_raw.xlsx,Sheet1,397
397,NCC1=C(C=CC=C1Cl)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,"N-[1-{5-[2-(aminomethyl)-3-chlorophenyl]thiophen-2-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",data/bronze/artifacts/2018_raw.xlsx,Sheet1,398
398,NCC1=C(C=CC(=C1)Cl)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,"N-[1-{5-[2-(aminomethyl)-4-chlorophenyl]thiophen-2-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",data/bronze/artifacts/2018_raw.xlsx,Sheet1,399
399,NCC1=C(C=CC(=C1)F)C1=C(C=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)C,"N-(1-{5-[2-(aminomethyl)-4-fluorophenyl]-4-methyl-2-thienyl}ethyl)-6,7-dimethoxy-2-methylquinazolin-4-amine",data/bronze/artifacts/2018_raw.xlsx,Sheet1,400
400,CN(C)CC1=C(C=CC=C1)C1=C(C=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)C,"N-[1-(5-{2-[(dimethylamino)methyl]phenyl}-4-methyl-2-thienyl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",data/bronze/artifacts/2018_raw.xlsx,Sheet1,401
401,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC(=C(S1)C1=C(CN(CCO)C)C=CC=C1)C,"2-((2-(5-(1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}-3-methyl-2-thienyl)benzyl](methyl)amino}ethanol",data/bronze/artifacts/2018_raw.xlsx,Sheet1,402
402,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=C(C1)C)C1=C(C=CC=C1)CNC,"6,7-dimethoxy-2-methyl-N-[1-(4-methyl-5-(2-[(methylamino)methyl]-phenyl}thiophen-2-yl)ethyl]quinazolin-4-amine",data/bronze/artifacts/2018_raw.xlsx,Sheet1,403
403,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(C=CC=C1)C(CO)O,"1-(2-(5-(1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)phenyl]ethane-1,2-diol",data/bronze/artifacts/2018_raw.xlsx,Sheet1,404
404,ClC=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC2=CC=C(C=C12)C)C,"N-[(1R)-1-(3-chlorophenyl)ethyl]-2,6-dimethylquinazolin-4-amine",data/bronze/artifacts/2018_raw.xlsx,Sheet1,405
405,ClC=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC2=CC=C(C=C12)C=1C=NNC1)C,N-[(1R)-1-(3-chlorophenyl)ethyl]-2-methyl-6-(1H-pyrazol-4-yl)quinazolin-4-amine,data/bronze/artifacts/2018_raw.xlsx,Sheet1,406
406,ClC=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC2=CC=C(C=C12)C=1C=NN(C1)C)C,N-[(1R)-1-(3-chlorophenyl)ethyl]-2-methyl-6-(1-methyl-1H-pyrazol-4-yl)quinazolin-4-amine,data/bronze/artifacts/2018_raw.xlsx,Sheet1,407
407,ClC=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC2=CC=C(C=C12)C1CC1)C,N-[(1R)-1-(3-chlorophenyl)ethyl]-6-cyclopropyl-2-methylquinazolin-4-amine,data/bronze/artifacts/2018_raw.xlsx,Sheet1,408
408,C(C)(C)(C)OC(NCC1=C(C(=CC=C1)Cl)C=1SC(=CC1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)=O,"tert-butyl[3-chloro-2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)benzyl]carbamate",data/bronze/artifacts/2018_raw.xlsx,Sheet1,409
409,NCC1=C(C(=CC=C1)Cl)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,"N-[1-{5-[2-(aminomethyl)-6-chlorophenyl]thiophen-2-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",data/bronze/artifacts/2018_raw.xlsx,Sheet1,410
410,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=CC(=NC=C1)O,"4-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}-2-thienyl)pyridin-2-ol",data/bronze/artifacts/2018_raw.xlsx,Sheet1,411
411,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(C=CC=C1)C1CC(N1)=O,"4-[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)phenyl]azetidin-2-one",data/bronze/artifacts/2018_raw.xlsx,Sheet1,412
412,ClC=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)C)C,"N-[(1R)-1-(3-chlorophenyl)ethyl]-6-methoxy-2,7-dimethylquinazolin-4-amine",data/bronze/artifacts/2018_raw.xlsx,Sheet1,413
413,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(C=C(C#N)C=C1)CN(C)C,"4-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)-3-[(dimethylamino)methyl]benzonitrile",data/bronze/artifacts/2018_raw.xlsx,Sheet1,414
414,BrC1=CC=C(S1)C(C)NC1=NC(=NC2=CC=C(C=C12)N1CC(CC1)N(C)C)C,N-[1-(5-bromothiophen-2-yl)ethyl]-6-[3-(dimethylamino)pyrrolidin-1-yl]-2-methylquinazolin-4-amine,data/bronze/artifacts/2018_raw.xlsx,Sheet1,415
415,CN(C)CC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC=C(C=C12)N1CCCC1)C,N-[1-(5-{2-[(dimethylamino)methyl]phenyl}thiophen-2-yl)ethyl]-2-methyl-6-(pyrrolidin-1-yl)quinazolin-4-amine,data/bronze/artifacts/2018_raw.xlsx,Sheet1,416
416,BrC1=CC=C(S1)C(C)NC1=NC(=NC2=CC=C(C=C12)N1CCN(CC1)C)C,N-[1-(5-bromothiophen-2-yl)ethyl]-2-methyl-6-(4-methylpiperazin-1-yl)quinazolin-4-amine,data/bronze/artifacts/2018_raw.xlsx,Sheet1,417
417,CN(C)CC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC=C(C=C12)N1CCN(CC1)C)C,N-[1-(5-{2-[(dimethylamino)methyl]phenyl}thiophen-2-yl)ethyl]-2-methyl-6-(4-methylpiperazin-1-yl)quinazolin-4-amine,data/bronze/artifacts/2018_raw.xlsx,Sheet1,418
418,CN(C)CC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC=C(C=C12)N1CC(CC1)N(C)C)C,N-[1-(5-{2-[(dimethylamino)methyl]phenyl}thiophen-2-yl)ethyl]-6-[3-(dimethylamino)pyrrolidin-1-yl]-2-methylquinazolin-4-amine,data/bronze/artifacts/2018_raw.xlsx,Sheet1,419
419,BrC1=CC=C(S1)[C@@H](C)NC1=NC(=NC2=CC=C(C=C12)N1CCCC1)C,N-[(1R)-1-(5-bromothiophen-2-yl)ethyl]-2-methyl-6-(pyrrolidin-1-yl)quinazolin-4-amine,data/bronze/artifacts/2018_raw.xlsx,Sheet1,420
