compound_id,assay_id,cell_line,genotype,value_raw,value_num,unit,censor,assay_label,provenance_file,provenance_sheet,provenance_row,meas_kind,limit
86,assay.unknown.iupacs,,,"N-{(1R)-1-[3-(furan-3-yl)phenyl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,86,IC50,
87,assay.unknown.iupacs,,,"N-{(1R)-1-[3-(1-benzothiophen-3-yl)phenyl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,87,IC50,
88,assay.unknown.iupacs,,,"6,7-dimethoxy-2-methyl-N-{(1R)-1-[3-(1-methyl-1H-indol-2-yl)phenyl]ethyl}quinazolin-4-amine",6.0,",7-dimethoxy-2-methyl-N-{(1R)-1-[3-(1-methyl-1H-indol-2-yl)phenyl]ethyl}quinazolin-4-amine",,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,88,IC50,
89,assay.unknown.iupacs,,,"6,7-dimethoxy-2-methyl-N-[(1R)-1-{3-[(1E)-pent-1-en-1-yl]phenyl}ethyl]quinazolin-4-amine",6.0,",7-dimethoxy-2-methyl-N-[(1R)-1-{3-[(1E)-pent-1-en-1-yl]phenyl}ethyl]quinazolin-4-amine",,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,89,IC50,
90,assay.unknown.iupacs,,,"N-[(1R)-1-{3-[(E)-2-cyclohexylethenyl]phenyl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,90,IC50,
91,assay.unknown.iupacs,,,"6,7-dimethoxy-2-methyl-N-[(1R)-1-(2'-phenoxybiphenyl-3-yl)ethyl]quinazolin-4-amine",6.0,",7-dimethoxy-2-methyl-N-[(1R)-1-(2'-phenoxybiphenyl-3-yl)ethyl]quinazolin-4-amine",,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,91,IC50,
92,assay.unknown.iupacs,,,"tert-butyl(3'-{(1R)-1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}biphenyl-4-yl)carbamate",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,92,IC50,
93,assay.unknown.iupacs,,,"(2E)-3-(3'-{(1R)-1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}biphenyl-3-yl)prop-2-enenitrile",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,93,IC50,
94,assay.unknown.iupacs,,,"N-[(1R)-1-(2',4'-dimethylbiphenyl-3-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,94,IC50,
95,assay.unknown.iupacs,,,"1-[5-(3-((1R)-1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}phenyl)thiophen-2-yl]ethanone",1.0,"-[5-(3-((1R)-1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}phenyl)thiophen-2-yl]ethanone",,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,95,IC50,
96,assay.unknown.iupacs,,,"N-{(1R)-1-[3-(1,3-benzodioxol-5-yl)phenyl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,96,IC50,
97,assay.unknown.iupacs,,,"N-{(1R)-1-[4'-(benzyloxy)biphenyl-3-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,97,IC50,
98,assay.unknown.iupacs,,,"N-{1-[5-(2,3-dihydro-1,4-benzodioxin-6-yl)thiophen-2-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,98,IC50,
99,assay.unknown.iupacs,,,"6,7-dimethoxy-N-[(1R)-1-(3'-methoxybiphenyl-3-yl)ethyl]-2-methylquinazolin-4-amine",6.0,",7-dimethoxy-N-[(1R)-1-(3'-methoxybiphenyl-3-yl)ethyl]-2-methylquinazolin-4-amine",,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,99,IC50,
100,assay.unknown.iupacs,,,"6,7-dimethoxy-2-methyl-N-{(1R)-1-[3'-(trifluoromethyl)biphenyl-3-yl]ethyl}quinazolin-4-amine",6.0,",7-dimethoxy-2-methyl-N-{(1R)-1-[3'-(trifluoromethyl)biphenyl-3-yl]ethyl}quinazolin-4-amine",,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,100,IC50,
101,assay.unknown.iupacs,,,"3'-{(1R)-1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}-N,N-dimethylbiphenyl-2-sulfonamide",3.0,"'-{(1R)-1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}-N,N-dimethylbiphenyl-2-sulfonamide",,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,101,IC50,
102,assay.unknown.iupacs,,,"6,7-dimethoxy-2-methyl-N-[(1R)-1-(2'-propoxybiphenyl-3-yl)ethyl]quinazolin-4-amine",6.0,",7-dimethoxy-2-methyl-N-[(1R)-1-(2'-propoxybiphenyl-3-yl)ethyl]quinazolin-4-amine",,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,102,IC50,
103,assay.unknown.iupacs,,,"3'-{(1R)-1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}-N,N-dimethylbiphenyl-2-carboxamide",3.0,"'-{(1R)-1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}-N,N-dimethylbiphenyl-2-carboxamide",,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,103,IC50,
104,assay.unknown.iupacs,,,"6,7-dimethoxy-N-{(1R)-1-[2'-(methoxymethyl)biphenyl-3-yl]ethyl}-2-methylquinazolin-4-amine",6.0,",7-dimethoxy-N-{(1R)-1-[2'-(methoxymethyl)biphenyl-3-yl]ethyl}-2-methylquinazolin-4-amine",,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,104,IC50,
105,assay.unknown.iupacs,,,"6,7-dimethoxy-2-methyl-N-{(1R)-1-[3-(1-methyl-1H-indol-5-yl)phenyl]ethyl}quinazolin-4-amine",6.0,",7-dimethoxy-2-methyl-N-{(1R)-1-[3-(1-methyl-1H-indol-5-yl)phenyl]ethyl}quinazolin-4-amine",,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,105,IC50,
106,assay.unknown.iupacs,,,"3'-{(1R)-1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}-N,N-dimethylbiphenyl-3-carboxamide",3.0,"'-{(1R)-1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}-N,N-dimethylbiphenyl-3-carboxamide",,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,106,IC50,
107,assay.unknown.iupacs,,,"[5-(3-((1R)-1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}phenyl)thiophen-2-yl]methanol",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,107,IC50,
108,assay.unknown.iupacs,,,"6,7-dimethoxy-2-methyl-N-{(1R)-1-[3-(3-methylpyridin-4-yl)phenyl]ethyl}quinazolin-4-amine",6.0,",7-dimethoxy-2-methyl-N-{(1R)-1-[3-(3-methylpyridin-4-yl)phenyl]ethyl}quinazolin-4-amine",,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,108,IC50,
109,assay.unknown.iupacs,,,"N-{(1R)-1-[3-(1H-indol-6-yl)phenyl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,109,IC50,
110,assay.unknown.iupacs,,,"N-{(1R)-1-[3-(1H-indol-4-yl)phenyl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,110,IC50,
111,assay.unknown.iupacs,,,"6,7-dimethoxy-N-{(1R)-1-[3-(2-methoxypyrimidin-5-yl)phenyl]ethyl}-2-methylquinazolin-4-amine",6.0,",7-dimethoxy-N-{(1R)-1-[3-(2-methoxypyrimidin-5-yl)phenyl]ethyl}-2-methylquinazolin-4-amine",,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,111,IC50,
112,assay.unknown.iupacs,,,"6,7-dimethoxy-2-methyl-N-{(1R)-1-[3'-(methylsulfonyl)biphenyl-3-yl]ethyl}quinazolin-4-amine",6.0,",7-dimethoxy-2-methyl-N-{(1R)-1-[3'-(methylsulfonyl)biphenyl-3-yl]ethyl}quinazolin-4-amine",,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,112,IC50,
113,assay.unknown.iupacs,,,"N-{(1R)-1-[3-(2,3-dihydro-1-benzofuran-5-yl)phenyl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,113,IC50,
114,assay.unknown.iupacs,,,"6,7-dimethoxy-2-methyl-N-[(1R)-1-{3-[(E)-2-phenylethenyl]phenyl}ethyl]quinazolin-4-amine",6.0,",7-dimethoxy-2-methyl-N-[(1R)-1-{3-[(E)-2-phenylethenyl]phenyl}ethyl]quinazolin-4-amine",,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,114,IC50,
115,assay.unknown.iupacs,,,"3'-{(1R)-1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}-N,N-dimethylbiphenyl-4-carboxamide",3.0,"'-{(1R)-1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}-N,N-dimethylbiphenyl-4-carboxamide",,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,115,IC50,
116,assay.unknown.iupacs,,,"6,7-dimethoxy-2-methyl-N-[(1R)-1-{3-[(1E)-prop-1-en-1-yl]phenyl}ethyl]quinazolin-4-amine",6.0,",7-dimethoxy-2-methyl-N-[(1R)-1-{3-[(1E)-prop-1-en-1-yl]phenyl}ethyl]quinazolin-4-amine",,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,116,IC50,
117,assay.unknown.iupacs,,,"N-{(1R)-1-[3-(cyclopent-1-en-1-yl)phenyl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,117,IC50,
118,assay.unknown.iupacs,,,"N-(3'-{(1R)-1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}biphenyl-3-yl)methanesulfonamide",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,118,IC50,
119,assay.unknown.iupacs,,,"N-(3'-{(1R)-1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}biphenyl-2-yl)acetamide",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,119,IC50,
120,assay.unknown.iupacs,,,"6,7-dimethoxy-2-methyl-N-{(1R)-1-[2'-(methylsulfonyl)biphenyl-3-yl]ethyl}quinazolin-4-amine",6.0,",7-dimethoxy-2-methyl-N-{(1R)-1-[2'-(methylsulfonyl)biphenyl-3-yl]ethyl}quinazolin-4-amine",,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,120,IC50,
121,assay.unknown.iupacs,,,"N-(3'-{(1R)-1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}biphenyl-2-yl)methanesulfonamide",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,121,IC50,
122,assay.unknown.iupacs,,,"N-{1-[5-(3,5-dichlorophenyl)thiophen-2-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,122,IC50,
123,assay.unknown.iupacs,,,"N-{(1R)-1-[3'-(benzyloxy)biphenyl-3-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,123,IC50,
124,assay.unknown.iupacs,,,"N-[(1R)-1-(3',5'-dichlorobiphenyl-3-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,124,IC50,
125,assay.unknown.iupacs,,,"N-{(1R)-1-[3-(2,3-dihydro-1,4-benzodioxin-6-yl)phenyl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,125,IC50,
126,assay.unknown.iupacs,,,"6,7-dimethoxy-2-methyl-N-[1-{5-[3-(5-methyl-1,3,4-oxadiazol-2-yl)phenyl]thiophen-2-yl}ethyl]quinazolin-4-amine",6.0,",7-dimethoxy-2-methyl-N-[1-{5-[3-(5-methyl-1,3,4-oxadiazol-2-yl)phenyl]thiophen-2-yl}ethyl]quinazolin-4-amine",,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,126,IC50,
127,assay.unknown.iupacs,,,"6,7-dimethoxy-2-methyl-N-[1-{5-[5-(methylsulfonyl)pyridin-3-yl]thiophen-2-yl}ethyl]quinazolin-4-amine",6.0,",7-dimethoxy-2-methyl-N-[1-{5-[5-(methylsulfonyl)pyridin-3-yl]thiophen-2-yl}ethyl]quinazolin-4-amine",,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,127,IC50,
128,assay.unknown.iupacs,,,"6,7-dimethoxy-2-methyl-N-[1-{5-[4-(5-methyl-1,3,4-oxadiazol-2-yl)phenyl]thiophen-2-yl}ethyl]quinazolin-4-amine",6.0,",7-dimethoxy-2-methyl-N-[1-{5-[4-(5-methyl-1,3,4-oxadiazol-2-yl)phenyl]thiophen-2-yl}ethyl]quinazolin-4-amine",,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,128,IC50,
129,assay.unknown.iupacs,,,"6,7-dimethoxy-2-methyl-N-{1-[5-(1H-pyrrolo[2,3-b]pyridin-5-yl)thiophen-2-yl]ethyl}quinazolin-4-amine",6.0,",7-dimethoxy-2-methyl-N-{1-[5-(1H-pyrrolo[2,3-b]pyridin-5-yl)thiophen-2-yl]ethyl}quinazolin-4-amine",,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,129,IC50,
130,assay.unknown.iupacs,,,"3-(5-(1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)benzenesulfonamide",3.0,"-(5-(1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)benzenesulfonamide",,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,130,IC50,
131,assay.unknown.iupacs,,,"N-{1-[5-(2-aminopyrimidin-5-yl)thiophen-2-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,131,IC50,
132,assay.unknown.iupacs,,,"N-[1-{5-[(E)-2-cyclopropylethenyl]thiophen-2-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,132,IC50,
133,assay.unknown.iupacs,,,"N-[1-{5-[2-(ethoxymethyl)phenyl]thiophen-2-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,133,IC50,
134,assay.unknown.iupacs,,,"N-{1-[5-(3-fluoro-5-methoxyphenyl)thiophen-2-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,134,IC50,
135,assay.unknown.iupacs,,,"N-[1-{5-[3-(benzyloxy)phenyl]thiophen-2-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,135,IC50,
136,assay.unknown.iupacs,,,"N-{1-[5-(2-butoxy-6-fluorophenyl)thiophen-2-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,136,IC50,
137,assay.unknown.iupacs,,,"2-[4-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)phenyl]-2-methylpropanenitrile",2.0,"-[4-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)phenyl]-2-methylpropanenitrile",,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,137,IC50,
138,assay.unknown.iupacs,,,"N-[4-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)benzyl]acetamide",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,138,IC50,
139,assay.unknown.iupacs,,,"N-[3-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)benzyl]methanesulfonamide",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,139,IC50,
140,assay.unknown.iupacs,,,"N-[4-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)benzyl]methanesulfonamide",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,140,IC50,
141,assay.unknown.iupacs,,,"4-(5-(1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)-N-propylbenzamide",4.0,"-(5-(1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)-N-propylbenzamide",,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,141,IC50,
142,assay.unknown.iupacs,,,"4-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)-N-[2-(dimethylamino)ethyl]benzamide",4.0,"-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)-N-[2-(dimethylamino)ethyl]benzamide",,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,142,IC50,
143,assay.unknown.iupacs,,,"N-[1-{5-[(2E)-but-2-en-2-yl]thiophen-2-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,143,IC50,
144,assay.unknown.iupacs,,,"N-{1-[5-(5-chloro-2-propoxyphenyl)thiophen-2-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,144,IC50,
145,assay.unknown.iupacs,,,"6,7-dimethoxy-2-methyl-N-[1-{5-[(1E)-3-phenylprop-1-en-1-yl]thiophen-2-yl}ethyl]quinazolin-4-amine",6.0,",7-dimethoxy-2-methyl-N-[1-{5-[(1E)-3-phenylprop-1-en-1-yl]thiophen-2-yl}ethyl]quinazolin-4-amine",,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,145,IC50,
146,assay.unknown.iupacs,,,"N-{1-[5-(5-amino-2-methylphenyl)thiophen-2-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,146,IC50,
147,assay.unknown.iupacs,,,"N-{1-[5-(3,5-dimethyl-1,2-oxazol-4-yl)thiophen-2-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,147,IC50,
148,assay.unknown.iupacs,,,"6,7-dimethoxy-2-methyl-N-[1-{5-[2-(methylsulfonyl)phenyl]thiophen-2-yl}ethyl]quinazolin-4-amine",6.0,",7-dimethoxy-2-methyl-N-[1-{5-[2-(methylsulfonyl)phenyl]thiophen-2-yl}ethyl]quinazolin-4-amine",,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,148,IC50,
149,assay.unknown.iupacs,,,"6,7-dimethoxy-2-methyl-N-[1-{5-[4-(methylsulfonyl)phenyl]thiophen-2-yl}ethyl]quinazolin-4-amine",6.0,",7-dimethoxy-2-methyl-N-[1-{5-[4-(methylsulfonyl)phenyl]thiophen-2-yl}ethyl]quinazolin-4-amine",,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,149,IC50,
150,assay.unknown.iupacs,,,"6,7-dimethoxy-2-methyl-N-[1-{5-[2-(trifluoromethoxy)phenyl]thiophen-2-yl}ethyl]quinazolin-4-amine",6.0,",7-dimethoxy-2-methyl-N-[1-{5-[2-(trifluoromethoxy)phenyl]thiophen-2-yl}ethyl]quinazolin-4-amine",,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,150,IC50,
151,assay.unknown.iupacs,,,"6,7-dimethoxy-2-methyl-N-[1-{5-[3-(trifluoromethoxy)phenyl]thiophen-2-yl}ethyl]quinazolin-4-amine",6.0,",7-dimethoxy-2-methyl-N-[1-{5-[3-(trifluoromethoxy)phenyl]thiophen-2-yl}ethyl]quinazolin-4-amine",,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,151,IC50,
152,assay.unknown.iupacs,,,"N-{1-[5-(1H-indol-5-yl)thiophen-2-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,152,IC50,
153,assay.unknown.iupacs,,,"N-{1-[5-(furan-3-yl)thiophen-2-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,153,IC50,
154,assay.unknown.iupacs,,,"N-{1-[5-(1-benzothiophen-3-yl)thiophen-2-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,154,IC50,
155,assay.unknown.iupacs,,,"6,7-dimethoxy-2-methyl-N-{1-[5-(1-methyl-1H-indol-2-yl)thiophen-2-yl]ethyl}quinazolin-4-amine",6.0,",7-dimethoxy-2-methyl-N-{1-[5-(1-methyl-1H-indol-2-yl)thiophen-2-yl]ethyl}quinazolin-4-amine",,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,155,IC50,
156,assay.unknown.iupacs,,,"6,7-dimethoxy-2-methyl-N-[1-{5-[(1E)-pent-1-en-1-yl]thiophen-2-yl}ethyl]quinazolin-4-amine",6.0,",7-dimethoxy-2-methyl-N-[1-{5-[(1E)-pent-1-en-1-yl]thiophen-2-yl}ethyl]quinazolin-4-amine",,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,156,IC50,
157,assay.unknown.iupacs,,,"N-[1-{5-[(E)-2-cyclohexylethenyl]thiophen-2-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,157,IC50,
158,assay.unknown.iupacs,,,"6,7-dimethoxy-2-methyl-N-{1-[5-(2-phenoxyphenyl)thiophen-2-yl]ethyl}quinazolin-4-amine",6.0,",7-dimethoxy-2-methyl-N-{1-[5-(2-phenoxyphenyl)thiophen-2-yl]ethyl}quinazolin-4-amine",,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,158,IC50,
159,assay.unknown.iupacs,,,"tert-butyl[4-(5-(1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)phenyl]carbamate",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,159,IC50,
160,assay.unknown.iupacs,,,"(2E)-3-[3-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)phenyl]prop-2-enenitrile",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,160,IC50,
161,assay.unknown.iupacs,,,"N-{1-[5-(2,4-dimethylphenyl)thiophen-2-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,161,IC50,
162,assay.unknown.iupacs,,,"1-(5'-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}-2,2'-bithiophen-5-yl)ethanone",1.0,"-(5'-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}-2,2'-bithiophen-5-yl)ethanone",,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,162,IC50,
163,assay.unknown.iupacs,,,"N-{1-[5-(1,3-benzodioxol-5-yl)thiophen-2-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,163,IC50,
164,assay.unknown.iupacs,,,"6,7-dimethoxy-2-methyl-N-{1-[5-(4-methyl-3,4-dihydro-2H-1,4-benzoxazin-7-yl)thiophen-2-yl]ethyl}quinazolin-4-amine",6.0,",7-dimethoxy-2-methyl-N-{1-[5-(4-methyl-3,4-dihydro-2H-1,4-benzoxazin-7-yl)thiophen-2-yl]ethyl}quinazolin-4-amine",,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,164,IC50,
165,assay.unknown.iupacs,,,"N-[3-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)phenyl]methanesulfonamide",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,165,IC50,
166,assay.unknown.iupacs,,,"N-[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)phenyl]acetamide",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,166,IC50,
167,assay.unknown.iupacs,,,"6,7-dimethoxy-N-{1-[5-(3-methoxyphenyl)thiophen-2-yl]ethyl}-2-methylquinazolin-4-amine",6.0,",7-dimethoxy-N-{1-[5-(3-methoxyphenyl)thiophen-2-yl]ethyl}-2-methylquinazolin-4-amine",,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,167,IC50,
168,assay.unknown.iupacs,,,"6,7-dimethoxy-2-methyl-N-[1-{5-[3-(trifluoromethyl)phenyl]thiophen-2-yl}ethyl]quinazolin-4-amine",6.0,",7-dimethoxy-2-methyl-N-[1-{5-[3-(trifluoromethyl)phenyl]thiophen-2-yl}ethyl]quinazolin-4-amine",,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,168,IC50,
169,assay.unknown.iupacs,,,"2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)-N,N-dimethylbenzenesulfonamide",2.0,"-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)-N,N-dimethylbenzenesulfonamide",,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,169,IC50,
170,assay.unknown.iupacs,,,"N-[1-{5-[3-(cyclopropylmethoxy)phenyl]thiophen-2-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,170,IC50,
171,assay.unknown.iupacs,,,"N-{1-[5-(1H-indol-4-yl)thiophen-2-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,iupacs,raw/2018_WO2018172250_raw.xlsx,Sheet1,171,IC50,
